Title,Paragraph Text,Page No
SECTIONS,(xl) manner in which Management Committee shall be set up by each institution for managementof the institution and monitoring of the progress of every child under sub -section ( 2) of section 53;,44
SECTIONS,(xli) activities that may be taken up b y children ’s committees under sub -section ( 3) of section 53;,44
SECTIONS,"(xlii) appointment of inspection committees for all institutions registered or recognised fit, for theState and district under sub -section ( 1) of section 54;",44
SECTIONS,"(xliii) manner in which Central Government or State Government may independently evaluate thefunctioning of the Board, Committee, special juvenile police units, registered institutions, orrecognised fit facilities and persons, including the period and through persons or institutions un dersub-section ( 1) of section 55;",44
SECTIONS,(xliv) manner in which institutions shall furnish details of children declared legally free foradoption to the Specialised Adoption Agency under sub -section ( 2) of section 66;,44
SECTIONS,(xlv) any other function of the Authority un der clause ( e) of section 68;,44
SECTIONS,(xlvi) criteria for the selection or nomination of the Members of the Steering Committee of theAuthority and their tenure as well as the terms and conditions of their appointment undersub-section ( 2) of section 69;45,45
SECTIONS,(xlvii) manner in which Steering Committee of the Authority shall meet under sub -section ( 4) ofsection 69;(xlviii ) manner in which the Authority shall submit an annual report to the Central Governmentunder sub -section ( 1) of section 71;,45
SECTIONS,(xlix) functions of the Authority under sub -section ( 2) of section 72;,45
SECTIONS,(l) manner in which the Authority shall maintain proper accounts and other relevant records andprepare an annual statement of accounts under sub -section ( 1) of section 73;,45
SECTIONS,(li) period t hat the Committee or Board may think necessary for the treatment of children who arefound to be suffering from a disease requiring prolonged medical treatment or physical or mentalcomplaint that will respond to treatment to a fit facility under section 9 2;,45
SECTIONS,(lii) procedure for transfer of child under sub -section ( 1) of section 95;,45
SECTIONS,(liii) provision for travelling allowance to the escorting staff for the child under sub -section ( 3) ofsection 95;,45
SECTIONS,"(liv) procedure to be followed by the Committee or a Board while holding any inquiry, appeal orrevision under sub -section ( 1) of section 103;",45
SECTIONS,(lv) manner in which juvenile justice fund shall be administered under sub -section ( 3) ofsection 105;,45
SECTIONS,(lvi) functioning of the Child Protection Society for the State and Child Protection Units for everydistrict under section 106;,45
SECTIONS,"(lvii) to enable the National Commission, or as the case may be, the State Commission to monitorimplementation of the provisions of this Act under sub -section ( 1) of section 109;",45
SECTIONS,"(lviii) any other matter which is required to be, or may be, prescribed.",45
SECTIONS,"(3) Every rule and every regulation made under this Act shall be laid, as soon as may be after it ismade, before each House of Parliament, while it is in session, for a total period o f thirty days which maybe comprised in one session or in two or more successive sessions, and if, before the expiry of the sessionimmediately following the session or the successive sessions aforesaid, both Houses agree in making anymodification in the rule or regulation or both Houses agree that the rule or regulation should not be made,the rule or regulation shall thereafter have effect only in such modified form or be of no effect, as the casemay be ; so, however, that any such modification or annulm ent shall be without prejudice to the validity ofanything previously done under that rule or regulation.",45
SECTIONS,"(4) Every rule made by the State Government under this Act shall be laid, as soon as may be after it ismade, before the State Legislature.",45
SECTIONS,"111. Repea l and savings .—(1) The Juvenile Justice (Care and Protection of Children) Act, 2000(56 of 2000) is hereby repealed.",45
SECTIONS,"(2) Notwithstanding such repeal, anything done or any action taken under the said Acts shall bedeemed to have been done or  taken under the corresponding provisions of this Act.",45
SECTIONS,"112. Power to remove difficulties .—(1) If any difficulty arises in giving effect to the provisions ofthis Act, the Central Government may, by order, not inconsistent with the provisions of this Act, r emovethe difficulty:Provided that no such order shall be made after the expiry of the period of two years from thecommencement of this Act.",45
SECTIONS,"(2) However, order made under this section shall be laid, as soon as may be after it is made, beforeeach House o f Parliament.",45
